01|1488898342005|2735222454211
02|30900000002784|30900000002785|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001919|30900000001920|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001992|30900000001993|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000000832|30900000000833|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000000803|30900000000804|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001117|30900000001118|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001815|30900000001816|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001121|30900000001122|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001835|30900000001836|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000002735|30900000002736|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000000811|30900000000812|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001861|30900000001862|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001115|30900000001116|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000002651|30900000002652|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000002720|30900000002721|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001443|30900000001444|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001445|30900000001446|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001447|30900000001448|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
