01|1488898348090|2741307425701
02|30900000000668|31300050050904|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001983|30900000001985|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000002443|30900000002444|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001741|30900000001742|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001276|30900000001358|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001623|30900000001624|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001743|30900000001744|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001625|30900000001626|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001345|30900000001359|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001747|30900000001748|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|31000000002958|31000000002959|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001439|30900000001440|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001749|30900000001750|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000000531|30900000000782|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000000543|30900000000544|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000000565|30900000000595|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
02|30900000001182|30900000001183|||BLACKLIST_TYPE-05|BLACKLIST_TYPE-05|AIS|||||DMS|BLACKLIST_REASON-05
